time_s,source_charge_centered_nC,transfer_charge_from_start_nC
4.452943383437e-01,-2.071357109464e+01,-1.846875242102e+02
4.453637096380e-01,-2.039475055099e+01,-1.843687036666e+02
4.454330809324e-01,-2.007593000735e+01,-1.840498831230e+02
4.455024522267e-01,-1.975710946370e+01,-1.837310625793e+02
4.455718235210e-01,-1.943828892006e+01,-1.834122420357e+02
4.456411948154e-01,-1.911946837641e+01,-1.830934214920e+02
4.457105661097e-01,-1.880064783277e+01,-1.827746009484e+02
4.457799374040e-01,-1.848182728912e+01,-1.824557804047e+02
4.458493086984e-01,-1.816300674547e+01,-1.821369598611e+02
4.459186799927e-01,-1.784418620183e+01,-1.818181393174e+02
4.459880512870e-01,-1.752536565818e+01,-1.814993187738e+02
4.460574225814e-01,-1.720654511454e+01,-1.811804982301e+02
4.461267938757e-01,-1.688772457089e+01,-1.808616776865e+02
4.461961651701e-01,-1.656890402725e+01,-1.805428571429e+02
4.462655364644e-01,-1.625008348360e+01,-1.802240365992e+02
4.463349077587e-01,-1.593126293996e+01,-1.799052160556e+02
4.464042790531e-01,-1.561244239631e+01,-1.795863955119e+02
4.464736503474e-01,-1.529362185267e+01,-1.792675749683e+02
4.465430216417e-01,-1.497480130902e+01,-1.789487544246e+02
4.466123929361e-01,-1.465598076538e+01,-1.786299338810e+02
4.466817642304e-01,-1.433716022173e+01,-1.783111133373e+02
4.467511355247e-01,-1.401833967809e+01,-1.779922927937e+02
4.468205068191e-01,-1.369951913444e+01,-1.776734722500e+02
4.468898781134e-01,-1.338069859080e+01,-1.773546517064e+02
4.469592494077e-01,-1.306187804715e+01,-1.770358311628e+02
4.470286207021e-01,-1.274305750351e+01,-1.767170106191e+02
4.470979919964e-01,-1.242423695986e+01,-1.763981900755e+02
4.471673632908e-01,-1.210541641622e+01,-1.760793695318e+02
4.472367345851e-01,-1.178659587257e+01,-1.757605489882e+02
4.473061058794e-01,-1.146777532892e+01,-1.754417284445e+02
4.473754771738e-01,-1.114895478528e+01,-1.751229079009e+02
4.474448484681e-01,-1.083013424164e+01,-1.748040873572e+02
4.475142197624e-01,-1.051131369799e+01,-1.744852668136e+02
4.475835910568e-01,-1.019249315434e+01,-1.741664462700e+02
4.476529623511e-01,-9.873672610699e+00,-1.738476257263e+02
4.477223336454e-01,-9.554852067054e+00,-1.735288051827e+02
4.477917049398e-01,-9.236031523409e+00,-1.732099846390e+02
4.478610762341e-01,-8.917210979763e+00,-1.728911640954e+02
4.479304475285e-01,-8.598390436118e+00,-1.725723435517e+02
4.479998188228e-01,-8.279569892473e+00,-1.722535230081e+02
4.480691901171e-01,-7.960749348828e+00,-1.719347024644e+02
4.481385614115e-01,-7.641928805183e+00,-1.716158819208e+02
4.482079327058e-01,-7.323108261537e+00,-1.712970613771e+02
4.482773040001e-01,-7.004287717892e+00,-1.709782408335e+02
4.483466752945e-01,-6.685467174247e+00,-1.706594202899e+02
4.484160465888e-01,-6.366646630601e+00,-1.703405997462e+02
4.484854178831e-01,-6.047826086956e+00,-1.700217792026e+02
4.485547891775e-01,-5.729005543311e+00,-1.697029586589e+02
4.486241604718e-01,-5.410184999666e+00,-1.693841381153e+02
4.486935317662e-01,-5.091364456021e+00,-1.690653175716e+02
4.487629030605e-01,-4.772543912375e+00,-1.687464970280e+02
4.488322743548e-01,-4.453723368730e+00,-1.684276764843e+02
4.489016456492e-01,-4.134902825085e+00,-1.681088559407e+02
4.489710169435e-01,-3.816082281439e+00,-1.677900353970e+02
4.490403882378e-01,-3.497261737794e+00,-1.674712148534e+02
4.491097595322e-01,-3.178441194150e+00,-1.671523943098e+02
4.491791308265e-01,-2.859620650504e+00,-1.668335737661e+02
4.492485021208e-01,-2.540800106859e+00,-1.665147532225e+02
4.493178734152e-01,-2.221979563214e+00,-1.661959326788e+02
4.493872447095e-01,-1.903159019568e+00,-1.658771121352e+02
4.494566160038e-01,-1.584338475923e+00,-1.655582915915e+02
4.495259872982e-01,-1.265517932278e+00,-1.652394710479e+02
4.495953585925e-01,-9.466973886327e-01,-1.649206505042e+02
4.496647298869e-01,-6.278768449871e-01,-1.646018299606e+02
4.497341011812e-01,-3.090563013423e-01,-1.642830094170e+02
4.498034724755e-01,9.764242302846e-03,-1.639641888733e+02
4.498728437699e-01,3.285847859485e-01,-1.636453683297e+02
4.499422150642e-01,6.474053295937e-01,-1.633265477860e+02
4.500115863585e-01,9.662258732389e-01,-1.630077272424e+02
4.500809576529e-01,1.285046416884e+00,-1.626889066987e+02
4.501503289472e-01,1.603866960529e+00,-1.623700861551e+02
4.502197002415e-01,1.922687504174e+00,-1.620512656114e+02
4.502890715359e-01,2.241508047820e+00,-1.617324450678e+02
4.503584428302e-01,2.560328591465e+00,-1.614136245241e+02
4.504278141246e-01,2.879149135110e+00,-1.610948039805e+02
4.504971854189e-01,3.197969678755e+00,-1.607759834369e+02
4.505665567132e-01,3.516790222400e+00,-1.604571628932e+02
4.506359280076e-01,3.835610766046e+00,-1.601383423496e+02
4.507052993019e-01,4.154431309691e+00,-1.598195218059e+02
4.507746705962e-01,4.473251853336e+00,-1.595007012623e+02
4.508440418906e-01,4.792072396982e+00,-1.591818807186e+02
4.509134131849e-01,5.110892940627e+00,-1.588630601750e+02
4.509827844792e-01,5.429713484272e+00,-1.585442396313e+02
4.510521557736e-01,5.748534027917e+00,-1.582254190877e+02
4.511215270679e-01,6.067354571562e+00,-1.579065985440e+02
4.511908983623e-01,6.386175115208e+00,-1.575877780004e+02
4.512602696566e-01,6.704995658853e+00,-1.572689574568e+02
4.513296409509e-01,7.023816202498e+00,-1.569501369131e+02
4.513990122453e-01,7.342636746143e+00,-1.566313163695e+02
4.514683835396e-01,7.661457289788e+00,-1.563124958258e+02
4.515377548339e-01,7.980277833434e+00,-1.559936752822e+02
4.516071261283e-01,8.299098377079e+00,-1.556748547385e+02
4.516764974226e-01,8.617918920724e+00,-1.553560341949e+02
4.517458687169e-01,8.936739464370e+00,-1.550372136512e+02
4.518152400113e-01,9.255560008015e+00,-1.547183931076e+02
4.518846113056e-01,9.574380551660e+00,-1.543995725639e+02
4.519539825999e-01,9.893201095305e+00,-1.540807520203e+02
4.520233538943e-01,1.021202163895e+01,-1.537619314767e+02
4.520927251886e-01,1.053084218260e+01,-1.534431109330e+02
4.521620964830e-01,1.084966272624e+01,-1.531242903894e+02
4.522314677773e-01,1.116848326989e+01,-1.528054698457e+02
4.523008390716e-01,1.148730381353e+01,-1.524866493021e+02
4.523702103660e-01,1.180612435718e+01,-1.521678287584e+02
4.524395816603e-01,1.212494490082e+01,-1.518490082148e+02
4.525089529546e-01,1.244376544447e+01,-1.515301876711e+02
4.525783242490e-01,1.276258598811e+01,-1.512113671275e+02
4.526476955433e-01,1.308140653176e+01,-1.508925465839e+02
4.527170668376e-01,1.340022707540e+01,-1.505737260402e+02
4.527864381320e-01,1.371904761905e+01,-1.502549054966e+02
4.528558094263e-01,1.403786816269e+01,-1.499360849529e+02
4.529251807207e-01,1.435668870634e+01,-1.496172644093e+02
4.529945520150e-01,1.467550924998e+01,-1.492984438656e+02
4.530639233093e-01,1.499432979363e+01,-1.489796233220e+02
4.531332946037e-01,1.531315033727e+01,-1.486608027783e+02
4.532026658980e-01,1.563197088092e+01,-1.483419822347e+02
4.532720371923e-01,1.595079142456e+01,-1.480231616910e+02
4.533414084867e-01,1.626961196821e+01,-1.477043411474e+02
4.534107797810e-01,1.658843251186e+01,-1.473855206038e+02
4.534801510753e-01,1.690725305550e+01,-1.470667000601e+02
4.535495223697e-01,1.722607359915e+01,-1.467478795165e+02
4.536188936640e-01,1.754489414279e+01,-1.464290589728e+02
4.536882649584e-01,1.786371468644e+01,-1.461102384292e+02
4.537576362527e-01,1.818253523008e+01,-1.457914178855e+02
4.538270075470e-01,1.850135577373e+01,-1.454725973419e+02
4.538963788414e-01,1.882017631737e+01,-1.451537767982e+02
4.539657501357e-01,1.913899686102e+01,-1.448349562546e+02
4.540351214300e-01,1.945781740466e+01,-1.445161357109e+02
4.541044927244e-01,1.977663794831e+01,-1.441973151673e+02
4.541738640187e-01,2.009545849195e+01,-1.438784946237e+02
4.542432353130e-01,2.041427903560e+01,-1.435596740800e+02
4.543126066074e-01,2.073309957924e+01,-1.432408535364e+02
4.543819779017e-01,2.105192012289e+01,-1.429220329927e+02
4.544513491961e-01,2.137074066653e+01,-1.426032124491e+02
4.545207204904e-01,2.168956121018e+01,-1.422843919054e+02
4.545900917847e-01,2.200838175382e+01,-1.419655713618e+02
4.546594630791e-01,2.232720229747e+01,-1.416467508181e+02
4.547288343734e-01,2.264602284111e+01,-1.413279302745e+02
4.547982056677e-01,2.296484338476e+01,-1.410091097308e+02
4.548675769621e-01,2.328366392840e+01,-1.406902891872e+02
4.549369482564e-01,2.360248447205e+01,-1.403714686436e+02
4.550063195507e-01,2.380174313765e+01,-1.401722099780e+02
4.550756908451e-01,2.400100180325e+01,-1.399729513124e+02
4.551450621394e-01,2.420026046884e+01,-1.397736926468e+02
4.552144334337e-01,2.439951913444e+01,-1.395744339812e+02
4.552838047281e-01,2.459877780004e+01,-1.393751753156e+02
4.553531760224e-01,2.479803646564e+01,-1.391759166500e+02
4.554225473168e-01,2.499729513124e+01,-1.389766579844e+02
4.554919186111e-01,2.519655379683e+01,-1.387773993188e+02
4.555612899054e-01,2.539581246243e+01,-1.385781406532e+02
4.556306611998e-01,2.559507112803e+01,-1.383788819876e+02
4.557000324941e-01,2.579432979363e+01,-1.381796233220e+02
4.557694037884e-01,2.599358845923e+01,-1.379803646564e+02
4.558387750828e-01,2.619284712482e+01,-1.377811059908e+02
4.559081463771e-01,2.639210579042e+01,-1.375818473252e+02
4.559775176714e-01,2.659136445602e+01,-1.373825886596e+02
4.560468889658e-01,2.679062312162e+01,-1.371833299940e+02
4.561162602601e-01,2.698988178722e+01,-1.369840713284e+02
4.561856315545e-01,2.718914045282e+01,-1.367848126628e+02
4.562550028488e-01,2.738839911841e+01,-1.365855539972e+02
4.563243741431e-01,2.758765778401e+01,-1.363862953316e+02
4.563937454375e-01,2.778691644961e+01,-1.361870366660e+02
4.564631167318e-01,2.798617511521e+01,-1.359877780004e+02
4.565324880261e-01,2.818543378081e+01,-1.357885193348e+02
4.566018593205e-01,2.838469244640e+01,-1.355892606692e+02
4.566712306148e-01,2.858395111200e+01,-1.353900020036e+02
4.567406019091e-01,2.878320977760e+01,-1.351907433380e+02
4.568099732035e-01,2.898246844320e+01,-1.349914846724e+02
4.568793444978e-01,2.918172710880e+01,-1.347922260068e+02
4.569487157922e-01,2.938098577439e+01,-1.345929673412e+02
4.570180870865e-01,2.958024443999e+01,-1.343937086756e+02
4.570874583808e-01,2.977950310559e+01,-1.341944500100e+02
4.571568296752e-01,2.997876177119e+01,-1.339951913444e+02
4.572262009695e-01,3.017802043679e+01,-1.337959326788e+02
4.572955722638e-01,3.037727910238e+01,-1.335966740132e+02
4.573649435582e-01,3.057653776798e+01,-1.333974153476e+02
4.574343148525e-01,3.077579643358e+01,-1.331981566820e+02
4.575036861468e-01,3.097505509918e+01,-1.329988980164e+02
4.575730574412e-01,3.117431376478e+01,-1.327996393508e+02
4.576424287355e-01,3.137357243037e+01,-1.326003806852e+02
4.577118000298e-01,3.157283109597e+01,-1.324011220196e+02
4.577811713242e-01,3.177208976157e+01,-1.322018633540e+02
4.578505426185e-01,3.197134842717e+01,-1.320026046884e+02
4.579199139129e-01,3.217060709277e+01,-1.318033460228e+02
4.579892852072e-01,3.236986575837e+01,-1.316040873572e+02
4.580586565015e-01,3.256912442396e+01,-1.314048286916e+02
4.581280277959e-01,3.276838308956e+01,-1.312055700260e+02
4.581973990902e-01,3.296764175516e+01,-1.310063113604e+02
4.582667703845e-01,3.316690042076e+01,-1.308070526949e+02
4.583361416789e-01,3.336615908636e+01,-1.306077940293e+02
4.584055129732e-01,3.356541775195e+01,-1.304085353637e+02
4.584748842675e-01,3.376467641755e+01,-1.302092766981e+02
4.585442555619e-01,3.396393508315e+01,-1.300100180325e+02
4.586136268562e-01,3.416319374875e+01,-1.298107593669e+02
4.586829981506e-01,3.436245241435e+01,-1.296115007013e+02
4.587523694449e-01,3.456171107994e+01,-1.294122420357e+02
4.588217407392e-01,3.476096974554e+01,-1.292129833701e+02
4.588911120336e-01,3.496022841114e+01,-1.290137247045e+02
4.589604833279e-01,3.515948707674e+01,-1.288144660389e+02
4.590298546222e-01,3.535874574234e+01,-1.286152073733e+02
4.590992259166e-01,3.555800440793e+01,-1.284159487077e+02
4.591685972109e-01,3.575726307353e+01,-1.282166900421e+02
4.592379685052e-01,3.595652173913e+01,-1.280174313765e+02
4.593073397996e-01,3.615578040473e+01,-1.278181727109e+02
4.593767110939e-01,3.635503907033e+01,-1.276189140453e+02
4.594460823883e-01,3.655429773592e+01,-1.274196553797e+02
4.595154536826e-01,3.675355640152e+01,-1.272203967141e+02
4.595848249769e-01,3.695281506712e+01,-1.270211380485e+02
4.596541962713e-01,3.715207373272e+01,-1.268218793829e+02
4.597235675656e-01,3.735133239832e+01,-1.266226207173e+02
4.597929388599e-01,3.755059106392e+01,-1.264233620517e+02
4.598623101543e-01,3.774984972951e+01,-1.262241033861e+02
4.599316814486e-01,3.794910839511e+01,-1.260248447205e+02
4.600010527429e-01,3.814836706071e+01,-1.258255860549e+02
4.600704240373e-01,3.834762572631e+01,-1.256263273893e+02
4.601397953316e-01,3.854688439191e+01,-1.254270687237e+02
4.602091666260e-01,3.874614305750e+01,-1.252278100581e+02
4.602785379203e-01,3.894540172310e+01,-1.250285513925e+02
4.603479092146e-01,3.914466038870e+01,-1.248292927269e+02
4.604172805090e-01,3.934391905430e+01,-1.246300340613e+02
4.604866518033e-01,3.954317771990e+01,-1.244307753957e+02
4.605560230976e-01,3.974243638549e+01,-1.242315167301e+02
4.606253943920e-01,3.994169505109e+01,-1.240322580645e+02
4.606947656863e-01,4.014095371669e+01,-1.238329993989e+02
4.607641369806e-01,4.034021238229e+01,-1.236337407333e+02
4.608335082750e-01,4.053947104789e+01,-1.234344820677e+02
4.609028795693e-01,4.073872971348e+01,-1.232352234021e+02
4.609722508636e-01,4.093798837908e+01,-1.230359647365e+02
4.610416221580e-01,4.113724704468e+01,-1.228367060709e+02
4.611109934523e-01,4.133650571028e+01,-1.226374474053e+02
4.611803647467e-01,4.153576437588e+01,-1.224381887397e+02
4.612497360410e-01,4.173502304147e+01,-1.222389300741e+02
4.613191073353e-01,4.193428170707e+01,-1.220396714085e+02
4.613884786297e-01,4.213354037267e+01,-1.218404127429e+02
4.614578499240e-01,4.233279903827e+01,-1.216411540773e+02
4.615272212183e-01,4.253205770387e+01,-1.214418954117e+02
4.615965925127e-01,4.273131636947e+01,-1.212426367461e+02
4.616659638070e-01,4.293057503506e+01,-1.210433780805e+02
4.617353351013e-01,4.312983370066e+01,-1.208441194149e+02
4.618047063957e-01,4.332909236626e+01,-1.206448607493e+02
4.618740776900e-01,4.352835103186e+01,-1.204456020838e+02
4.619434489844e-01,4.372760969746e+01,-1.202463434182e+02
4.620128202787e-01,4.392686836305e+01,-1.200470847526e+02
4.620821915730e-01,4.412612702865e+01,-1.198478260870e+02
4.621515628674e-01,4.432538569425e+01,-1.196485674214e+02
4.622209341617e-01,4.452464435985e+01,-1.194493087558e+02
4.622903054560e-01,4.472390302545e+01,-1.192500500902e+02
4.623596767504e-01,4.492316169104e+01,-1.190507914246e+02
4.624290480447e-01,4.512242035664e+01,-1.188515327590e+02
4.624984193390e-01,4.532167902224e+01,-1.186522740934e+02
4.625677906334e-01,4.552093768784e+01,-1.184530154278e+02
4.626371619277e-01,4.572019635344e+01,-1.182537567622e+02
4.627065332221e-01,4.591945501903e+01,-1.180544980966e+02
4.627759045164e-01,4.611871368463e+01,-1.178552394310e+02
4.628452758107e-01,4.631797235023e+01,-1.176559807654e+02
4.629146471051e-01,4.651723101583e+01,-1.174567220998e+02
4.629840183994e-01,4.671648968143e+01,-1.172574634342e+02
4.630533896937e-01,4.691574834702e+01,-1.170582047686e+02
4.631227609881e-01,4.711500701262e+01,-1.168589461030e+02
4.631921322824e-01,4.731426567822e+01,-1.166596874374e+02
4.632615035767e-01,4.751352434382e+01,-1.164604287718e+02
4.633308748711e-01,4.771278300942e+01,-1.162611701062e+02
4.634002461654e-01,4.791204167502e+01,-1.160619114406e+02
4.634696174597e-01,4.811130034061e+01,-1.158626527750e+02
4.635389887541e-01,4.831055900621e+01,-1.156633941094e+02
4.636083600484e-01,4.850981767181e+01,-1.154641354438e+02
4.636777313428e-01,4.870907633741e+01,-1.152648767782e+02
4.637471026371e-01,4.890833500301e+01,-1.150656181126e+02
4.638164739314e-01,4.910759366860e+01,-1.148663594470e+02
4.638858452258e-01,4.930685233420e+01,-1.146671007814e+02
4.639552165201e-01,4.950611099980e+01,-1.144678421158e+02
4.640245878144e-01,4.970536966540e+01,-1.142685834502e+02
4.640939591088e-01,4.990462833100e+01,-1.140693247846e+02
4.641633304031e-01,5.010388699659e+01,-1.138700661190e+02
4.642327016974e-01,5.030314566219e+01,-1.136708074534e+02
4.643020729918e-01,5.050240432779e+01,-1.134715487878e+02
4.643714442861e-01,5.070166299339e+01,-1.132722901222e+02
4.644408155805e-01,5.090092165899e+01,-1.130730314566e+02
4.645101868748e-01,5.110018032458e+01,-1.128737727910e+02
4.645795581691e-01,5.129943899018e+01,-1.126745141254e+02
4.646489294635e-01,5.149869765578e+01,-1.124752554598e+02
4.647183007578e-01,5.169795632138e+01,-1.122759967942e+02
4.647876720521e-01,5.189721498698e+01,-1.120767381286e+02
4.648570433465e-01,5.209647365257e+01,-1.118774794630e+02
4.649264146408e-01,5.229573231817e+01,-1.116782207974e+02
4.649957859351e-01,5.249499098377e+01,-1.114789621318e+02
4.650651572295e-01,5.269424964937e+01,-1.112797034662e+02
4.651345285238e-01,5.289350831497e+01,-1.110804448006e+02
4.652038998182e-01,5.309276698057e+01,-1.108811861350e+02
4.652732711125e-01,5.329202564616e+01,-1.106819274694e+02
4.653426424068e-01,5.349128431176e+01,-1.104826688038e+02
4.654120137012e-01,5.349163160355e+01,-1.104823215121e+02
4.654813849955e-01,5.349197889535e+01,-1.104819742203e+02
4.655507562898e-01,5.349232618714e+01,-1.104816269285e+02
4.656201275842e-01,5.349267347893e+01,-1.104812796367e+02
4.656894988785e-01,5.349302077072e+01,-1.104809323449e+02
4.657588701728e-01,5.349336806251e+01,-1.104805850531e+02
4.658282414672e-01,5.349371535430e+01,-1.104802377613e+02
4.658976127615e-01,5.349406264610e+01,-1.104798904695e+02
4.659669840559e-01,5.349440993789e+01,-1.104795431777e+02
4.660363553502e-01,5.349475722968e+01,-1.104791958859e+02
4.661057266445e-01,5.349510452147e+01,-1.104788485941e+02
4.661750979389e-01,5.349545181326e+01,-1.104785013023e+02
4.662444692332e-01,5.349579910506e+01,-1.104781540106e+02
4.663138405275e-01,5.349614639685e+01,-1.104778067188e+02
4.663832118219e-01,5.349649368864e+01,-1.104774594270e+02
4.664525831162e-01,5.349684098043e+01,-1.104771121352e+02
4.665219544105e-01,5.349718827222e+01,-1.104767648434e+02
4.665913257049e-01,5.349753556402e+01,-1.104764175516e+02
4.666606969992e-01,5.349788285581e+01,-1.104760702598e+02
4.667300682935e-01,5.349823014760e+01,-1.104757229680e+02
4.667994395879e-01,5.349857743939e+01,-1.104753756762e+02
4.668688108822e-01,5.349892473118e+01,-1.104750283844e+02
4.669381821766e-01,5.349927202297e+01,-1.104746810926e+02
4.670075534709e-01,5.349961931477e+01,-1.104743338008e+02
4.670769247652e-01,5.349996660656e+01,-1.104739865090e+02
4.671462960596e-01,5.350031389835e+01,-1.104736392173e+02
4.672156673539e-01,5.350066119014e+01,-1.104732919255e+02
4.672850386482e-01,5.350100848193e+01,-1.104729446337e+02
4.673544099426e-01,5.350135577373e+01,-1.104725973419e+02
4.674237812369e-01,5.350170306552e+01,-1.104722500501e+02
4.674931525312e-01,5.350205035731e+01,-1.104719027583e+02
4.675625238256e-01,5.350239764910e+01,-1.104715554665e+02
4.676318951199e-01,5.350274494089e+01,-1.104712081747e+02
4.677012664143e-01,5.350309223269e+01,-1.104708608829e+02
4.677706377086e-01,5.350343952448e+01,-1.104705135911e+02
4.678400090029e-01,5.350378681627e+01,-1.104701662993e+02
4.679093802973e-01,5.350413410806e+01,-1.104698190075e+02
4.679787515916e-01,5.350448139985e+01,-1.104694717158e+02
4.680481228859e-01,5.350482869165e+01,-1.104691244240e+02
4.681174941803e-01,5.350517598344e+01,-1.104687771322e+02
4.681868654746e-01,5.350552327523e+01,-1.104684298404e+02
4.682562367689e-01,5.350587056702e+01,-1.104680825486e+02
