time_s,shape_matched_short_circuit_current_A,shape_matched_short_circuit_current_uA,integrated_transferred_charge_C,integrated_transferred_charge_nC
2.544817921484e-01,5.107180099042e-06,5.107180099042e+00,6.165042866867e-07,6.165042866867e+02
2.545364371542e-01,5.109543628488e-06,5.109543628488e+00,6.167834331504e-07,6.167834331504e+02
2.545910821601e-01,5.111894746952e-06,5.111894746952e+00,6.170627084305e-07,6.170627084305e+02
2.546457271659e-01,5.114233443856e-06,5.114233443856e+00,6.173421118477e-07,6.173421118477e+02
2.547003721717e-01,5.116559708931e-06,5.116559708931e+00,6.176216427233e-07,6.176216427233e+02
2.547550171775e-01,5.118873532233e-06,5.118873532233e+00,6.179013003777e-07,6.179013003777e+02
2.548096621834e-01,5.121174904126e-06,5.121174904126e+00,6.181810841313e-07,6.181810841313e+02
2.548643071892e-01,5.123463815293e-06,5.123463815293e+00,6.184609933024e-07,6.184609933024e+02
2.549189521950e-01,5.125740256725e-06,5.125740256725e+00,6.187410272104e-07,6.187410272104e+02
2.549735972009e-01,5.128004219729e-06,5.128004219729e+00,6.190211851741e-07,6.190211851741e+02
2.550282422067e-01,5.130255695918e-06,5.130255695918e+00,6.193014665104e-07,6.193014665104e+02
2.550828872125e-01,5.132494677220e-06,5.132494677220e+00,6.195818705372e-07,6.195818705372e+02
2.551375322184e-01,5.134721155872e-06,5.134721155872e+00,6.198623965721e-07,6.198623965721e+02
2.551921772242e-01,5.136935124416e-06,5.136935124416e+00,6.201430439306e-07,6.201430439306e+02
2.552468222300e-01,5.139136575701e-06,5.139136575701e+00,6.204238119295e-07,6.204238119295e+02
2.553014672358e-01,5.141325502885e-06,5.141325502885e+00,6.207046998844e-07,6.207046998844e+02
2.553561122417e-01,5.143501899425e-06,5.143501899425e+00,6.209857071115e-07,6.209857071115e+02
2.554107572475e-01,5.145665759088e-06,5.145665759088e+00,6.212668329246e-07,6.212668329246e+02
2.554654022533e-01,5.147817075942e-06,5.147817075942e+00,6.215480766393e-07,6.215480766393e+02
2.555200472592e-01,5.149955844351e-06,5.149955844351e+00,6.218294375702e-07,6.218294375702e+02
2.555746922650e-01,5.152082058992e-06,5.152082058992e+00,6.221109150307e-07,6.221109150307e+02
2.556293372708e-01,5.154195714825e-06,5.154195714825e+00,6.223925083351e-07,6.223925083351e+02
2.556839822766e-01,5.156296807120e-06,5.156296807120e+00,6.226742167969e-07,6.226742167969e+02
2.557386272825e-01,5.158385331442e-06,5.158385331442e+00,6.229560397301e-07,6.229560397301e+02
2.557932722883e-01,5.160461283647e-06,5.160461283647e+00,6.232379764467e-07,6.232379764467e+02
2.558479172941e-01,5.162524659892e-06,5.162524659892e+00,6.235200262600e-07,6.235200262600e+02
2.559025623000e-01,5.164575456625e-06,5.164575456625e+00,6.238021884834e-07,6.238021884834e+02
2.559572073058e-01,5.166613670582e-06,5.166613670582e+00,6.240844624283e-07,6.240844624283e+02
2.560118523116e-01,5.168639298797e-06,5.168639298797e+00,6.243668474076e-07,6.243668474076e+02
2.560664973175e-01,5.170652338593e-06,5.170652338593e+00,6.246493427338e-07,6.246493427338e+02
2.561211423233e-01,5.172652787575e-06,5.172652787575e+00,6.249319477181e-07,6.249319477181e+02
2.561757873291e-01,5.174640643646e-06,5.174640643646e+00,6.252146616729e-07,6.252146616729e+02
2.562304323349e-01,5.176615904984e-06,5.176615904984e+00,6.254974839100e-07,6.254974839100e+02
2.562850773408e-01,5.178578570062e-06,5.178578570062e+00,6.257804137416e-07,6.257804137416e+02
2.563397223466e-01,5.180528637632e-06,5.180528637632e+00,6.260634504783e-07,6.260634504783e+02
2.563943673524e-01,5.182466106730e-06,5.182466106730e+00,6.263465934322e-07,6.263465934322e+02
2.564490123583e-01,5.184390976669e-06,5.184390976669e+00,6.266298419155e-07,6.266298419155e+02
2.565036573641e-01,5.186303247051e-06,5.186303247051e+00,6.269131952385e-07,6.269131952385e+02
2.565583023699e-01,5.188202917745e-06,5.188202917745e+00,6.271966527133e-07,6.271966527133e+02
2.566129473757e-01,5.190089988910e-06,5.190089988910e+00,6.274802136513e-07,6.274802136513e+02
2.566675923816e-01,5.191964460972e-06,5.191964460972e+00,6.277638773646e-07,6.277638773646e+02
2.567222373874e-01,5.193826334634e-06,5.193826334634e+00,6.280476431638e-07,6.280476431638e+02
2.567768823932e-01,5.195675610875e-06,5.195675610875e+00,6.283315103608e-07,6.283315103608e+02
2.568315273991e-01,5.197512290944e-06,5.197512290944e+00,6.286154782679e-07,6.286154782679e+02
2.568861724049e-01,5.199336376363e-06,5.199336376363e+00,6.288995461958e-07,6.288995461958e+02
2.569408174107e-01,5.201147868919e-06,5.201147868919e+00,6.291837134567e-07,6.291837134567e+02
2.569954624166e-01,5.202946770673e-06,5.202946770673e+00,6.294679793632e-07,6.294679793632e+02
2.570501074224e-01,5.204733083948e-06,5.204733083948e+00,6.297523432262e-07,6.297523432262e+02
2.571047524282e-01,5.206506811338e-06,5.206506811338e+00,6.300368043584e-07,6.300368043584e+02
2.571593974340e-01,5.208267955693e-06,5.208267955693e+00,6.303213620722e-07,6.303213620722e+02
2.572140424399e-01,5.210016520136e-06,5.210016520136e+00,6.306060156805e-07,6.306060156805e+02
2.572686874457e-01,5.211752508041e-06,5.211752508041e+00,6.308907644950e-07,6.308907644950e+02
2.573233324515e-01,5.213475923049e-06,5.213475923049e+00,6.311756078291e-07,6.311756078291e+02
2.573779774574e-01,5.215186769059e-06,5.215186769059e+00,6.314605449963e-07,6.314605449963e+02
2.574326224632e-01,5.216885050225e-06,5.216885050225e+00,6.317455753088e-07,6.317455753088e+02
2.574872674690e-01,5.218570770956e-06,5.218570770956e+00,6.320306980807e-07,6.320306980807e+02
2.575419124749e-01,5.220243935920e-06,5.220243935920e+00,6.323159126264e-07,6.323159126264e+02
2.575965574807e-01,5.221904550033e-06,5.221904550033e+00,6.326012182586e-07,6.326012182586e+02
2.576512024865e-01,5.223552618465e-06,5.223552618465e+00,6.328866142924e-07,6.328866142924e+02
2.577058474923e-01,5.225188146636e-06,5.225188146636e+00,6.331721000423e-07,6.331721000423e+02
2.577604924982e-01,5.226811140216e-06,5.226811140216e+00,6.334576748236e-07,6.334576748236e+02
2.578151375040e-01,5.228421605121e-06,5.228421605121e+00,6.337433379506e-07,6.337433379506e+02
2.578697825098e-01,5.230019547510e-06,5.230019547510e+00,6.340290887394e-07,6.340290887394e+02
2.579244275157e-01,5.231604973792e-06,5.231604973792e+00,6.343149265062e-07,6.343149265062e+02
2.579790725215e-01,5.233177890616e-06,5.233177890616e+00,6.346008505664e-07,6.346008505664e+02
2.580337175273e-01,5.234738304871e-06,5.234738304871e+00,6.348868602370e-07,6.348868602370e+02
2.580883625331e-01,5.236286223692e-06,5.236286223692e+00,6.351729548350e-07,6.351729548350e+02
2.581430075390e-01,5.237821654445e-06,5.237821654445e+00,6.354591336784e-07,6.354591336784e+02
2.581976525448e-01,5.239344604738e-06,5.239344604738e+00,6.357453960839e-07,6.357453960839e+02
2.582522975506e-01,5.240855082412e-06,5.240855082412e+00,6.360317413703e-07,6.360317413703e+02
2.583069425565e-01,5.242353095548e-06,5.242353095548e+00,6.363181688566e-07,6.363181688566e+02
2.583615875623e-01,5.243838652450e-06,5.243838652450e+00,6.366046778611e-07,6.366046778611e+02
2.584162325681e-01,5.245311761663e-06,5.245311761663e+00,6.368912677037e-07,6.368912677037e+02
2.584708775740e-01,5.246772431955e-06,5.246772431955e+00,6.371779377050e-07,6.371779377050e+02
2.585255225798e-01,5.248220672327e-06,5.248220672327e+00,6.374646871845e-07,6.374646871845e+02
2.585801675856e-01,5.249656492001e-06,5.249656492001e+00,6.377515154638e-07,6.377515154638e+02
2.586348125914e-01,5.251079900435e-06,5.251079900435e+00,6.380384218643e-07,6.380384218643e+02
2.586894575973e-01,5.252490907298e-06,5.252490907298e+00,6.383254057087e-07,6.383254057087e+02
2.587441026031e-01,5.253889522490e-06,5.253889522490e+00,6.386124663185e-07,6.386124663185e+02
2.587987476089e-01,5.255275756127e-06,5.255275756127e+00,6.388996030173e-07,6.388996030173e+02
2.588533926148e-01,5.256649618549e-06,5.256649618549e+00,6.391868151293e-07,6.391868151293e+02
2.589080376206e-01,5.258011120311e-06,5.258011120311e+00,6.394741019779e-07,6.394741019779e+02
2.589626826264e-01,5.259360272186e-06,5.259360272186e+00,6.397614628882e-07,6.397614628882e+02
2.590173276323e-01,5.260697085159e-06,5.260697085159e+00,6.400488971864e-07,6.400488971864e+02
2.590719726381e-01,5.262021570430e-06,5.262021570430e+00,6.403364041974e-07,6.403364041974e+02
2.591266176439e-01,5.263333739413e-06,5.263333739413e+00,6.406239832484e-07,6.406239832484e+02
2.591812626497e-01,5.264633603728e-06,5.264633603728e+00,6.409116336666e-07,6.409116336666e+02
2.592359076556e-01,5.265921175208e-06,5.265921175208e+00,6.411993547807e-07,6.411993547807e+02
2.592905526614e-01,5.267196465889e-06,5.267196465889e+00,6.414871459180e-07,6.414871459180e+02
2.593451976672e-01,5.268459488020e-06,5.268459488020e+00,6.417750064083e-07,6.417750064083e+02
2.593998426731e-01,5.269710254046e-06,5.269710254046e+00,6.420629355822e-07,6.420629355822e+02
2.594544876789e-01,5.270948776619e-06,5.270948776619e+00,6.423509327691e-07,6.423509327691e+02
2.595091326847e-01,5.272175068591e-06,5.272175068591e+00,6.426389973009e-07,6.426389973009e+02
2.595637776905e-01,5.273389143018e-06,5.273389143018e+00,6.429271285097e-07,6.429271285097e+02
2.596184226964e-01,5.274591013146e-06,5.274591013146e+00,6.432153257286e-07,6.432153257286e+02
2.596730677022e-01,5.275780692426e-06,5.275780692426e+00,6.435035882901e-07,6.435035882901e+02
2.597277127080e-01,5.276958194499e-06,5.276958194499e+00,6.437919155290e-07,6.437919155290e+02
2.597823577139e-01,5.278123533202e-06,5.278123533202e+00,6.440803067806e-07,6.440803067806e+02
2.598370027197e-01,5.279276722564e-06,5.279276722564e+00,6.443687613797e-07,6.443687613797e+02
2.598916477255e-01,5.280417776801e-06,5.280417776801e+00,6.446572786633e-07,6.446572786633e+02
2.599462927314e-01,5.281546710326e-06,5.281546710326e+00,6.449458579692e-07,6.449458579692e+02
2.600009377372e-01,5.282663537733e-06,5.282663537733e+00,6.452344986343e-07,6.452344986343e+02
2.600555827430e-01,5.283768273802e-06,5.283768273802e+00,6.455231999981e-07,6.455231999981e+02
2.601102277488e-01,5.284860933502e-06,5.284860933502e+00,6.458119614003e-07,6.458119614003e+02
2.601648727547e-01,5.285941531979e-06,5.285941531979e+00,6.461007821818e-07,6.461007821818e+02
2.602195177605e-01,5.287010084571e-06,5.287010084571e+00,6.463896616830e-07,6.463896616830e+02
2.602741627663e-01,5.288066606783e-06,5.288066606783e+00,6.466785992466e-07,6.466785992466e+02
2.603288077722e-01,5.289111114310e-06,5.289111114310e+00,6.469675942161e-07,6.469675942161e+02
2.603834527780e-01,5.290143623013e-06,5.290143623013e+00,6.472566459343e-07,6.472566459343e+02
2.604380977838e-01,5.291164148937e-06,5.291164148937e+00,6.475457537466e-07,6.475457537466e+02
2.604927427897e-01,5.292172708298e-06,5.292172708298e+00,6.478349169991e-07,6.478349169991e+02
2.605473877955e-01,5.293169317487e-06,5.293169317487e+00,6.481241350373e-07,6.481241350373e+02
2.606020328013e-01,5.294153993060e-06,5.294153993060e+00,6.484134072092e-07,6.484134072092e+02
2.606566778071e-01,5.295126751748e-06,5.295126751748e+00,6.487027328630e-07,6.487027328630e+02
2.607113228130e-01,5.296087610446e-06,5.296087610446e+00,6.489921113487e-07,6.489921113487e+02
2.607659678188e-01,5.297036586222e-06,5.297036586222e+00,6.492815420153e-07,6.492815420153e+02
2.608206128246e-01,5.297973696301e-06,5.297973696301e+00,6.495710242144e-07,6.495710242144e+02
2.608752578305e-01,5.298898958075e-06,5.298898958075e+00,6.498605572988e-07,6.498605572988e+02
2.609299028363e-01,5.299812389100e-06,5.299812389100e+00,6.501501406203e-07,6.501501406203e+02
2.609845478421e-01,5.300714007087e-06,5.300714007087e+00,6.504397735335e-07,6.504397735335e+02
2.610391928479e-01,5.301603829911e-06,5.301603829911e+00,6.507294553934e-07,6.507294553934e+02
2.610938378538e-01,5.302481875604e-06,5.302481875604e+00,6.510191855563e-07,6.510191855563e+02
2.611484828596e-01,5.303348162352e-06,5.303348162352e+00,6.513089633783e-07,6.513089633783e+02
2.612031278654e-01,5.304202708495e-06,5.304202708495e+00,6.515987882177e-07,6.515987882177e+02
2.612577728713e-01,5.305045532527e-06,5.305045532527e+00,6.518886594341e-07,6.518886594341e+02
2.613124178771e-01,5.305876653097e-06,5.305876653097e+00,6.521785763863e-07,6.521785763863e+02
2.613670628829e-01,5.306696088998e-06,5.306696088998e+00,6.524685384358e-07,6.524685384358e+02
2.614217078888e-01,5.307503859173e-06,5.307503859173e+00,6.527585449452e-07,6.527585449452e+02
2.614763528946e-01,5.308299982715e-06,5.308299982715e+00,6.530485952765e-07,6.530485952765e+02
2.615309979004e-01,5.309084478861e-06,5.309084478861e+00,6.533386887942e-07,6.533386887942e+02
2.615856429062e-01,5.309857366994e-06,5.309857366994e+00,6.536288248636e-07,6.536288248636e+02
2.616402879121e-01,5.310618666635e-06,5.310618666635e+00,6.539190028514e-07,6.539190028514e+02
2.616949329179e-01,5.311368397450e-06,5.311368397450e+00,6.542092221237e-07,6.542092221237e+02
2.617495779237e-01,5.312106579245e-06,5.312106579245e+00,6.544994820496e-07,6.544994820496e+02
2.618042229296e-01,5.312833231959e-06,5.312833231959e+00,6.547897819989e-07,6.547897819989e+02
2.618588679354e-01,5.313548375679e-06,5.313548375679e+00,6.550801213412e-07,6.550801213412e+02
2.619135129412e-01,5.314252030613e-06,5.314252030613e+00,6.553704994486e-07,6.553704994486e+02
2.619681579470e-01,5.314944217116e-06,5.314944217116e+00,6.556609156939e-07,6.556609156939e+02
2.620228029529e-01,5.315624955668e-06,5.315624955668e+00,6.559513694515e-07,6.559513694515e+02
2.620774479587e-01,5.316294266881e-06,5.316294266881e+00,6.562418600953e-07,6.562418600953e+02
2.621320929645e-01,5.316952171498e-06,5.316952171498e+00,6.565323870019e-07,6.565323870019e+02
2.621867379704e-01,5.317598690390e-06,5.317598690390e+00,6.568229495492e-07,6.568229495492e+02
2.622413829762e-01,5.318233844555e-06,5.318233844555e+00,6.571135471145e-07,6.571135471145e+02
2.622960279820e-01,5.318857655114e-06,5.318857655114e+00,6.574041790779e-07,6.574041790779e+02
2.623506729879e-01,5.319470143315e-06,5.319470143315e+00,6.576948448205e-07,6.576948448205e+02
2.624053179937e-01,5.320071330529e-06,5.320071330529e+00,6.579855437233e-07,6.579855437233e+02
2.624599629995e-01,5.320661238245e-06,5.320661238245e+00,6.582762751698e-07,6.582762751698e+02
2.625146080053e-01,5.321239888073e-06,5.321239888073e+00,6.585670385442e-07,6.585670385442e+02
2.625692530112e-01,5.321807301744e-06,5.321807301744e+00,6.588578332324e-07,6.588578332324e+02
2.626238980170e-01,5.322363501097e-06,5.322363501097e+00,6.591486586200e-07,6.591486586200e+02
2.626785430228e-01,5.322908508101e-06,5.322908508101e+00,6.594395140954e-07,6.594395140954e+02
2.627331880287e-01,5.323442344825e-06,5.323442344825e+00,6.597303990480e-07,6.597303990480e+02
2.627878330345e-01,5.323965033460e-06,5.323965033460e+00,6.600213128669e-07,6.600213128669e+02
2.628424780403e-01,5.324476596306e-06,5.324476596306e+00,6.603122549442e-07,6.603122549442e+02
2.628971230462e-01,5.324977055768e-06,5.324977055768e+00,6.606032246731e-07,6.606032246731e+02
2.629517680520e-01,5.325466434366e-06,5.325466434366e+00,6.608942214462e-07,6.608942214462e+02
2.630064130578e-01,5.325944754726e-06,5.325944754726e+00,6.611852446593e-07,6.611852446593e+02
2.630610580636e-01,5.326412039578e-06,5.326412039578e+00,6.614762937087e-07,6.614762937087e+02
2.631157030695e-01,5.326868311754e-06,5.326868311754e+00,6.617673679925e-07,6.617673679925e+02
2.631703480753e-01,5.327313594199e-06,5.327313594199e+00,6.620584669086e-07,6.620584669086e+02
2.632249930811e-01,5.327747909948e-06,5.327747909948e+00,6.623495898574e-07,6.623495898574e+02
2.632796380870e-01,5.328171282144e-06,5.328171282144e+00,6.626407362410e-07,6.626407362410e+02
2.633342830928e-01,5.328583734029e-06,5.328583734029e+00,6.629319054608e-07,6.629319054608e+02
2.633889280986e-01,5.328985288935e-06,5.328985288935e+00,6.632230969213e-07,6.632230969213e+02
2.634435731044e-01,5.329375970303e-06,5.329375970303e+00,6.635143100278e-07,6.635143100278e+02
2.634982181103e-01,5.329755801656e-06,5.329755801656e+00,6.638055441870e-07,6.638055441870e+02
2.635528631161e-01,5.330124806621e-06,5.330124806621e+00,6.640967988059e-07,6.640967988059e+02
2.636075081219e-01,5.330483008913e-06,5.330483008913e+00,6.643880732938e-07,6.643880732938e+02
2.636621531278e-01,5.330830432338e-06,5.330830432338e+00,6.646793670618e-07,6.646793670618e+02
2.637167981336e-01,5.331167100795e-06,5.331167100795e+00,6.649706795203e-07,6.649706795203e+02
2.637714431394e-01,5.331493038266e-06,5.331493038266e+00,6.652620100829e-07,6.652620100829e+02
2.638260881453e-01,5.331808268829e-06,5.331808268829e+00,6.655533581643e-07,6.655533581643e+02
2.638807331511e-01,5.332112816637e-06,5.332112816637e+00,6.658447231791e-07,6.658447231791e+02
2.639353781569e-01,5.332406705936e-06,5.332406705936e+00,6.661361045447e-07,6.661361045447e+02
2.639900231627e-01,5.332689961055e-06,5.332689961055e+00,6.664275016793e-07,6.664275016793e+02
2.640446681686e-01,5.332962606402e-06,5.332962606402e+00,6.667189140030e-07,6.667189140030e+02
2.640993131744e-01,5.333224666463e-06,5.333224666463e+00,6.670103409357e-07,6.670103409357e+02
2.641539581802e-01,5.333476165814e-06,5.333476165814e+00,6.673017819001e-07,6.673017819001e+02
2.642086031861e-01,5.333717129101e-06,5.333717129101e+00,6.675932363204e-07,6.675932363204e+02
2.642632481919e-01,5.333947581050e-06,5.333947581050e+00,6.678847036204e-07,6.678847036204e+02
2.643178931977e-01,5.334167546462e-06,5.334167546462e+00,6.681761832269e-07,6.681761832269e+02
2.643725382036e-01,5.334377050212e-06,5.334377050212e+00,6.684676745681e-07,6.684676745681e+02
2.644271832094e-01,5.334576117252e-06,5.334576117252e+00,6.687591770719e-07,6.687591770719e+02
2.644818282152e-01,5.334764772601e-06,5.334764772601e+00,6.690506901694e-07,6.690506901694e+02
2.645364732210e-01,5.334943041356e-06,5.334943041356e+00,6.693422132920e-07,6.693422132920e+02
2.645911182269e-01,5.335110948677e-06,5.335110948677e+00,6.696337458737e-07,6.696337458737e+02
2.646457632327e-01,5.335268519795e-06,5.335268519795e+00,6.699252873476e-07,6.699252873476e+02
2.647004082385e-01,5.335415780009e-06,5.335415780009e+00,6.702168371504e-07,6.702168371504e+02
2.647550532444e-01,5.335552754686e-06,5.335552754686e+00,6.705083947196e-07,6.705083947196e+02
2.648096982502e-01,5.335679469256e-06,5.335679469256e+00,6.707999594930e-07,6.707999594930e+02
2.648643432560e-01,5.335795949212e-06,5.335795949212e+00,6.710915309111e-07,6.710915309111e+02
2.649189882618e-01,5.335902220110e-06,5.335902220110e+00,6.713831084153e-07,6.713831084153e+02
2.649736332677e-01,5.335998307567e-06,5.335998307567e+00,6.716746914489e-07,6.716746914489e+02
2.650282782735e-01,5.336084237266e-06,5.336084237266e+00,6.719662794552e-07,6.719662794552e+02
2.650829232793e-01,5.336160034942e-06,5.336160034942e+00,6.722578718803e-07,6.722578718803e+02
2.651375682852e-01,5.336225726390e-06,5.336225726390e+00,6.725494681717e-07,6.725494681717e+02
