time_s,short_circuit_current_A,integrated_transferred_charge_C,short_circuit_current_uA,integrated_transferred_charge_nC
1.084703365717e-01,7.203914244634e-06,2.490383351526e-07,7.203914244634e+00,2.490383351526e+02
1.085249815776e-01,7.193432277812e-06,2.494317066954e-07,7.193432277812e+00,2.494317066954e+02
1.085796265834e-01,7.182897224040e-06,2.498245039999e-07,7.182897224040e+00,2.498245039999e+02
1.086342715892e-01,7.172309461466e-06,2.502167241762e-07,7.172309461466e+00,2.502167241762e+02
1.086889165951e-01,7.161669369243e-06,2.506083643551e-07,7.161669369243e+00,2.506083643551e+02
1.087435616009e-01,7.150977327500e-06,2.509994216860e-07,7.150977327500e+00,2.509994216860e+02
1.087982066067e-01,7.140233717317e-06,2.513898933412e-07,7.140233717317e+00,2.513898933412e+02
1.088528516125e-01,7.129438920699e-06,2.517797765132e-07,7.129438920699e+00,2.517797765132e+02
1.089074966184e-01,7.118593320545e-06,2.521690684162e-07,7.118593320545e+00,2.521690684162e+02
1.089621416242e-01,7.107697300628e-06,2.525577662829e-07,7.107697300628e+00,2.525577662829e+02
1.090167866300e-01,7.096751245563e-06,2.529458673695e-07,7.096751245563e+00,2.529458673695e+02
1.090714316359e-01,7.085755540780e-06,2.533333689530e-07,7.085755540780e+00,2.533333689530e+02
1.091260766417e-01,7.074710572503e-06,2.537202683295e-07,7.074710572503e+00,2.537202683295e+02
1.091807216475e-01,7.063616727719e-06,2.541065628181e-07,7.063616727719e+00,2.541065628181e+02
1.092353666533e-01,7.052474394150e-06,2.544922497587e-07,7.052474394150e+00,2.544922497587e+02
1.092900116592e-01,7.041283960233e-06,2.548773265130e-07,7.041283960233e+00,2.548773265130e+02
1.093446566650e-01,7.030045815087e-06,2.552617904615e-07,7.030045815087e+00,2.552617904615e+02
1.093993016708e-01,7.018760348491e-06,2.556456390087e-07,7.018760348491e+00,2.556456390087e+02
1.094539466767e-01,7.007427950855e-06,2.560288695799e-07,7.007427950855e+00,2.560288695799e+02
1.095085916825e-01,6.996049013196e-06,2.564114796198e-07,6.996049013196e+00,2.564114796198e+02
1.095632366883e-01,6.984623927111e-06,2.567934665968e-07,6.984623927111e+00,2.567934665968e+02
1.096178816942e-01,6.973153084750e-06,2.571748280004e-07,6.973153084750e+00,2.571748280004e+02
1.096725267000e-01,6.961636878791e-06,2.575555613396e-07,6.961636878791e+00,2.575555613396e+02
1.097271717058e-01,6.950075702417e-06,2.579356641469e-07,6.950075702417e+00,2.579356641469e+02
1.097818167116e-01,6.938469949283e-06,2.583151339758e-07,6.938469949283e+00,2.583151339758e+02
1.098364617175e-01,6.926820013497e-06,2.586939684017e-07,6.926820013497e+00,2.586939684017e+02
1.098911067233e-01,6.915126289592e-06,2.590721650197e-07,6.915126289592e+00,2.590721650197e+02
1.099457517291e-01,6.903389172499e-06,2.594497214485e-07,6.903389172499e+00,2.594497214485e+02
1.100003967350e-01,6.891609057524e-06,2.598266353283e-07,6.891609057524e+00,2.598266353283e+02
1.100550417408e-01,6.879786340321e-06,2.602029043190e-07,6.879786340321e+00,2.602029043190e+02
1.101096867466e-01,6.867921416867e-06,2.605785261041e-07,6.867921416867e+00,2.605785261041e+02
1.101643317525e-01,6.856014683439e-06,2.609534983886e-07,6.856014683439e+00,2.609534983886e+02
1.102189767583e-01,6.844066536584e-06,2.613278188975e-07,6.844066536584e+00,2.613278188975e+02
1.102736217641e-01,6.832077373097e-06,2.617014853791e-07,6.832077373097e+00,2.617014853791e+02
1.103282667699e-01,6.820047590000e-06,2.620744956030e-07,6.820047590000e+00,2.620744956030e+02
1.103829117758e-01,6.807977584507e-06,2.624468473611e-07,6.807977584507e+00,2.624468473611e+02
1.104375567816e-01,6.795867754012e-06,2.628185384648e-07,6.795867754012e+00,2.628185384648e+02
1.104922017874e-01,6.783718496052e-06,2.631895667495e-07,6.783718496052e+00,2.631895667495e+02
1.105468467933e-01,6.771530208292e-06,2.635599300722e-07,6.771530208292e+00,2.635599300722e+02
1.106014917991e-01,6.759303288497e-06,2.639296263096e-07,6.759303288497e+00,2.639296263096e+02
1.106561368049e-01,6.747038134507e-06,2.642986533623e-07,6.747038134507e+00,2.642986533623e+02
1.107107818107e-01,6.734735144212e-06,2.646670091519e-07,6.734735144212e+00,2.646670091519e+02
1.107654268166e-01,6.722394715533e-06,2.650346916221e-07,6.722394715533e+00,2.650346916221e+02
1.108200718224e-01,6.710017246393e-06,2.654016987369e-07,6.710017246393e+00,2.654016987369e+02
1.108747168282e-01,6.697603134694e-06,2.657680284837e-07,6.697603134694e+00,2.657680284837e+02
1.109293618341e-01,6.685152778297e-06,2.661336788716e-07,6.685152778297e+00,2.661336788716e+02
1.109840068399e-01,6.672666574993e-06,2.664986479296e-07,6.672666574993e+00,2.664986479296e+02
1.110386518457e-01,6.660144922484e-06,2.668629337104e-07,6.660144922484e+00,2.668629337104e+02
1.110932968516e-01,6.647588218359e-06,2.672265342884e-07,6.647588218359e+00,2.672265342884e+02
1.111479418574e-01,6.634996860068e-06,2.675894477577e-07,6.634996860068e+00,2.675894477577e+02
1.112025868632e-01,6.622371244902e-06,2.679516722362e-07,6.622371244902e+00,2.679516722362e+02
1.112572318690e-01,6.609711769970e-06,2.683132058628e-07,6.609711769970e+00,2.683132058628e+02
1.113118768749e-01,6.597018832173e-06,2.686740467986e-07,6.597018832173e+00,2.686740467986e+02
1.113665218807e-01,6.584292828187e-06,2.690341932247e-07,6.584292828187e+00,2.690341932247e+02
1.114211668865e-01,6.571534154435e-06,2.693936433456e-07,6.571534154435e+00,2.693936433456e+02
1.114758118924e-01,6.558743207068e-06,2.697523953875e-07,6.558743207068e+00,2.697523953875e+02
1.115304568982e-01,6.545920381942e-06,2.701104475964e-07,6.545920381942e+00,2.701104475964e+02
1.115851019040e-01,6.533066074596e-06,2.704677982418e-07,6.533066074596e+00,2.704677982418e+02
1.116397469099e-01,6.520180680230e-06,2.708244456148e-07,6.520180680230e+00,2.708244456148e+02
1.116943919157e-01,6.507264593682e-06,2.711803880260e-07,6.507264593682e+00,2.711803880260e+02
1.117490369215e-01,6.494318209410e-06,2.715356238099e-07,6.494318209410e+00,2.715356238099e+02
1.118036819273e-01,6.481341921467e-06,2.718901513214e-07,6.481341921467e+00,2.718901513214e+02
1.118583269332e-01,6.468336123480e-06,2.722439689380e-07,6.468336123480e+00,2.722439689380e+02
1.119129719390e-01,6.455301208633e-06,2.725970750565e-07,6.455301208633e+00,2.725970750565e+02
1.119676169448e-01,6.442237569639e-06,2.729494680972e-07,6.442237569639e+00,2.729494680972e+02
1.120222619507e-01,6.429145598727e-06,2.733011465018e-07,6.429145598727e+00,2.733011465018e+02
1.120769069565e-01,6.416025687615e-06,2.736521087315e-07,6.416025687615e+00,2.736521087315e+02
1.121315519623e-01,6.402878227493e-06,2.740023532709e-07,6.402878227493e+00,2.740023532709e+02
1.121861969681e-01,6.389703609001e-06,2.743518786252e-07,6.389703609001e+00,2.743518786252e+02
1.122408419740e-01,6.376502222210e-06,2.747006833217e-07,6.376502222210e+00,2.747006833217e+02
1.122954869798e-01,6.363274456602e-06,2.750487659070e-07,6.363274456602e+00,2.750487659070e+02
1.123501319856e-01,6.350020701048e-06,2.753961249508e-07,6.350020701048e+00,2.753961249508e+02
1.124047769915e-01,6.336741343791e-06,2.757427590442e-07,6.336741343791e+00,2.757427590442e+02
1.124594219973e-01,6.323436772427e-06,2.760886667975e-07,6.323436772427e+00,2.760886667975e+02
1.125140670031e-01,6.310107373881e-06,2.764338468440e-07,6.310107373881e+00,2.764338468440e+02
1.125687120090e-01,6.296753534394e-06,2.767782978384e-07,6.296753534394e+00,2.767782978384e+02
1.126233570148e-01,6.283375639498e-06,2.771220184542e-07,6.283375639498e+00,2.771220184542e+02
1.126780020206e-01,6.269974074002e-06,2.774650073882e-07,6.269974074002e+00,2.774650073882e+02
1.127326470264e-01,6.256549221972e-06,2.778072633573e-07,6.256549221972e+00,2.778072633573e+02
1.127872920323e-01,6.243101466710e-06,2.781487851001e-07,6.243101466710e+00,2.781487851001e+02
1.128419370381e-01,6.229631190738e-06,2.784895713743e-07,6.229631190738e+00,2.784895713743e+02
1.128965820439e-01,6.216138775781e-06,2.788296209603e-07,6.216138775781e+00,2.788296209603e+02
1.129512270498e-01,6.202624602746e-06,2.791689326593e-07,6.202624602746e+00,2.791689326593e+02
1.130058720556e-01,6.189089051706e-06,2.795075052916e-07,6.189089051706e+00,2.795075052916e+02
1.130605170614e-01,6.175532501882e-06,2.798453376998e-07,6.175532501882e+00,2.798453376998e+02
1.131151620672e-01,6.161955331626e-06,2.801824287469e-07,6.161955331626e+00,2.801824287469e+02
1.131698070731e-01,6.148357918403e-06,2.805187773170e-07,6.148357918403e+00,2.805187773170e+02
1.132244520789e-01,6.134740638774e-06,2.808543823130e-07,6.134740638774e+00,2.808543823130e+02
1.132790970847e-01,6.121103868379e-06,2.811892426601e-07,6.121103868379e+00,2.811892426601e+02
1.133337420906e-01,6.107447981922e-06,2.815233573041e-07,6.107447981922e+00,2.815233573041e+02
1.133883870964e-01,6.093773353151e-06,2.818567252094e-07,6.093773353151e+00,2.818567252094e+02
1.134430321022e-01,6.080080354845e-06,2.821893453626e-07,6.080080354845e+00,2.821893453626e+02
1.134976771081e-01,6.066369358795e-06,2.825212167708e-07,6.066369358795e+00,2.825212167708e+02
1.135523221139e-01,6.052640735792e-06,2.828523384592e-07,6.052640735792e+00,2.828523384592e+02
1.136069671197e-01,6.038894855606e-06,2.831827094755e-07,6.038894855606e+00,2.831827094755e+02
1.136616121255e-01,6.025132086974e-06,2.835123288866e-07,6.025132086974e+00,2.835123288866e+02
1.137162571314e-01,6.011352797582e-06,2.838411957804e-07,6.011352797582e+00,2.838411957804e+02
1.137709021372e-01,5.997557354053e-06,2.841693092628e-07,5.997557354053e+00,2.841693092628e+02
1.138255471430e-01,5.983746121930e-06,2.844966684618e-07,5.983746121930e+00,2.844966684618e+02
1.138801921489e-01,5.969919465658e-06,2.848232725251e-07,5.969919465658e+00,2.848232725251e+02
1.139348371547e-01,5.956077748576e-06,2.851491206185e-07,5.956077748576e+00,2.851491206185e+02
1.139894821605e-01,5.942221332897e-06,2.854742119297e-07,5.942221332897e+00,2.854742119297e+02
1.140441271664e-01,5.928350579695e-06,2.857985456658e-07,5.928350579695e+00,2.857985456658e+02
1.140987721722e-01,5.914465848893e-06,2.861221210520e-07,5.914465848893e+00,2.861221210520e+02
1.141534171780e-01,5.900567499244e-06,2.864449373349e-07,5.900567499244e+00,2.864449373349e+02
1.142080621838e-01,5.886655888323e-06,2.867669937801e-07,5.886655888323e+00,2.867669937801e+02
1.142627071897e-01,5.872731372510e-06,2.870882896732e-07,5.872731372510e+00,2.870882896732e+02
1.143173521955e-01,5.858794306977e-06,2.874088243176e-07,5.858794306977e+00,2.874088243176e+02
1.143719972013e-01,5.844845045674e-06,2.877285970378e-07,5.844845045674e+00,2.877285970378e+02
1.144266422072e-01,5.830883941318e-06,2.880476071775e-07,5.830883941318e+00,2.880476071775e+02
1.144812872130e-01,5.816911345379e-06,2.883658540980e-07,5.816911345379e+00,2.883658540980e+02
1.145359322188e-01,5.802927608066e-06,2.886833371815e-07,5.802927608066e+00,2.886833371815e+02
1.145905772246e-01,5.788933078317e-06,2.890000558287e-07,5.788933078317e+00,2.890000558287e+02
1.146452222305e-01,5.774928103785e-06,2.893160094600e-07,5.774928103785e+00,2.893160094600e+02
1.146998672363e-01,5.760913030825e-06,2.896311975128e-07,5.760913030825e+00,2.896311975128e+02
1.147545122421e-01,5.746888204485e-06,2.899456194454e-07,5.746888204485e+00,2.899456194454e+02
1.148091572480e-01,5.732853968490e-06,2.902592747348e-07,5.732853968490e+00,2.902592747348e+02
1.148638022538e-01,5.718810665234e-06,2.905721628750e-07,5.718810665234e+00,2.905721628750e+02
1.149184472596e-01,5.704758635767e-06,2.908842833804e-07,5.704758635767e+00,2.908842833804e+02
1.149730922655e-01,5.690698219785e-06,2.911956357839e-07,5.690698219785e+00,2.911956357839e+02
1.150277372713e-01,5.676629755617e-06,2.915062196355e-07,5.676629755617e+00,2.915062196355e+02
1.150823822771e-01,5.662553580215e-06,2.918160345051e-07,5.662553580215e+00,2.918160345051e+02
1.151370272829e-01,5.648470029142e-06,2.921250799804e-07,5.648470029142e+00,2.921250799804e+02
1.151916722888e-01,5.634379436565e-06,2.924333556682e-07,5.634379436565e+00,2.924333556682e+02
1.152463172946e-01,5.620282135242e-06,2.927408611917e-07,5.620282135242e+00,2.927408611917e+02
1.153009623004e-01,5.606178456512e-06,2.930475961937e-07,5.606178456512e+00,2.930475961937e+02
1.153556073063e-01,5.592068730285e-06,2.933535603355e-07,5.592068730285e+00,2.933535603355e+02
1.154102523121e-01,5.577953285031e-06,2.936587532944e-07,5.577953285031e+00,2.936587532944e+02
1.154648973179e-01,5.563832447776e-06,2.939631747674e-07,5.563832447776e+00,2.939631747674e+02
1.155195423238e-01,5.549706544085e-06,2.942668244693e-07,5.549706544085e+00,2.942668244693e+02
1.155741873296e-01,5.535575898056e-06,2.945697021310e-07,5.535575898056e+00,2.945697021310e+02
1.156288323354e-01,5.521440832313e-06,2.948718075027e-07,5.521440832313e+00,2.948718075027e+02
1.156834773412e-01,5.507301667995e-06,2.951731403516e-07,5.507301667995e+00,2.951731403516e+02
1.157381223471e-01,5.493158724746e-06,2.954737004632e-07,5.493158724746e+00,2.954737004632e+02
1.157927673529e-01,5.479012320708e-06,2.957734876384e-07,5.479012320708e+00,2.957734876384e+02
1.158474123587e-01,5.464862772515e-06,2.960725016973e-07,5.464862772515e+00,2.960725016973e+02
1.159020573646e-01,5.450710395279e-06,2.963707424774e-07,5.450710395279e+00,2.963707424774e+02
1.159567023704e-01,5.436555502587e-06,2.966682098315e-07,5.436555502587e+00,2.966682098315e+02
1.160113473762e-01,5.422398406491e-06,2.969649036312e-07,5.422398406491e+00,2.969649036312e+02
1.160659923820e-01,5.408239417502e-06,2.972608237645e-07,5.408239417502e+00,2.972608237645e+02
1.161206373879e-01,5.394078844579e-06,2.975559701371e-07,5.394078844579e+00,2.975559701371e+02
1.161752823937e-01,5.379916995125e-06,2.978503426697e-07,5.379916995125e+00,2.978503426697e+02
1.162299273995e-01,5.365754174981e-06,2.981439413014e-07,5.365754174981e+00,2.981439413014e+02
1.162845724054e-01,5.351590688413e-06,2.984367659880e-07,5.351590688413e+00,2.984367659880e+02
1.163392174112e-01,5.337426838111e-06,2.987288167004e-07,5.337426838111e+00,2.987288167004e+02
1.163938624170e-01,5.323262925180e-06,2.990200934274e-07,5.323262925180e+00,2.990200934274e+02
1.164485074229e-01,5.309099249134e-06,2.993105961742e-07,5.309099249134e+00,2.993105961742e+02
1.165031524287e-01,5.294936107890e-06,2.996003249610e-07,5.294936107890e+00,2.996003249610e+02
1.165577974345e-01,5.280773797761e-06,2.998892798256e-07,5.280773797761e+00,2.998892798256e+02
1.166124424403e-01,5.266612613450e-06,3.001774608214e-07,5.266612613450e+00,3.001774608214e+02
1.166670874462e-01,5.252452848045e-06,3.004648680185e-07,5.252452848045e+00,3.004648680185e+02
1.167217324520e-01,5.238294793013e-06,3.007515015014e-07,5.238294793013e+00,3.007515015014e+02
1.167763774578e-01,5.224138738195e-06,3.010373613719e-07,5.224138738195e+00,3.010373613719e+02
1.168310224637e-01,5.209984971800e-06,3.013224477477e-07,5.209984971800e+00,3.013224477477e+02
1.168856674695e-01,5.195833780400e-06,3.016067607607e-07,5.195833780400e+00,3.016067607607e+02
1.169403124753e-01,5.181685448925e-06,3.018903005600e-07,5.181685448925e+00,3.018903005600e+02
1.169949574811e-01,5.167540260659e-06,3.021730673094e-07,5.167540260659e+00,3.021730673094e+02
1.170496024870e-01,5.153398497233e-06,3.024550611891e-07,5.153398497233e+00,3.024550611891e+02
1.171042474928e-01,5.139260438624e-06,3.027362823927e-07,5.139260438624e+00,3.027362823927e+02
1.171588924986e-01,5.125126363148e-06,3.030167311309e-07,5.125126363148e+00,3.030167311309e+02
1.172135375045e-01,5.110996547457e-06,3.032964076293e-07,5.110996547457e+00,3.032964076293e+02
1.172681825103e-01,5.096871266533e-06,3.035753121273e-07,5.096871266533e+00,3.035753121273e+02
1.173228275161e-01,5.082750793688e-06,3.038534448805e-07,5.082750793688e+00,3.038534448805e+02
1.173774725220e-01,5.068635400556e-06,3.041308061598e-07,5.068635400556e+00,3.041308061598e+02
1.174321175278e-01,5.054525357094e-06,3.044073962489e-07,5.054525357094e+00,3.044073962489e+02
1.174867625336e-01,5.040420931573e-06,3.046832154482e-07,5.040420931573e+00,3.046832154482e+02
1.175414075394e-01,5.026322390580e-06,3.049582640718e-07,5.026322390580e+00,3.049582640718e+02
1.175960525453e-01,5.012229999011e-06,3.052325424490e-07,5.012229999011e+00,3.052325424490e+02
1.176506975511e-01,4.998144020071e-06,3.055060509222e-07,4.998144020071e+00,3.055060509222e+02
1.177053425569e-01,4.984064715270e-06,3.057787898493e-07,4.984064715270e+00,3.057787898493e+02
1.177599875628e-01,4.969992344419e-06,3.060507596027e-07,4.969992344419e+00,3.060507596027e+02
1.178146325686e-01,4.955927165629e-06,3.063219605673e-07,4.955927165629e+00,3.063219605673e+02
1.178692775744e-01,4.941869435309e-06,3.065923931436e-07,4.941869435309e+00,3.065923931436e+02
1.179239225803e-01,4.927819408164e-06,3.068620577462e-07,4.927819408164e+00,3.068620577462e+02
1.179785675861e-01,4.913777337190e-06,3.071309548018e-07,4.913777337190e+00,3.071309548018e+02
1.180332125919e-01,4.899743473675e-06,3.073990847526e-07,4.899743473675e+00,3.073990847526e+02
1.180878575977e-01,4.885718067197e-06,3.076664480539e-07,4.885718067197e+00,3.076664480539e+02
1.181425026036e-01,4.871701365621e-06,3.079330451752e-07,4.871701365621e+00,3.079330451752e+02
1.181971476094e-01,4.857693615097e-06,3.081988765978e-07,4.857693615097e+00,3.081988765978e+02
1.182517926152e-01,4.843695060063e-06,3.084639428180e-07,4.843695060063e+00,3.084639428180e+02
1.183064376211e-01,4.829705943237e-06,3.087282443454e-07,4.829705943237e+00,3.087282443454e+02
1.183610826269e-01,4.815726505622e-06,3.089917817015e-07,4.815726505622e+00,3.089917817015e+02
1.184157276327e-01,4.801756986501e-06,3.092545554221e-07,4.801756986501e+00,3.092545554221e+02
1.184703726385e-01,4.787797623438e-06,3.095165660557e-07,4.787797623438e+00,3.095165660557e+02
1.185250176444e-01,4.773848652277e-06,3.097778141643e-07,4.773848652277e+00,3.097778141643e+02
1.185796626502e-01,4.759910307143e-06,3.100383003211e-07,4.759910307143e+00,3.100383003211e+02
1.186343076560e-01,4.745982820436e-06,3.102980251137e-07,4.745982820436e+00,3.102980251137e+02
1.186889526619e-01,4.732066422839e-06,3.105569891421e-07,4.732066422839e+00,3.105569891421e+02
1.187435976677e-01,4.718161343310e-06,3.108151930176e-07,4.718161343310e+00,3.108151930176e+02
1.187982426735e-01,4.704267809088e-06,3.110726373655e-07,4.704267809088e+00,3.110726373655e+02
1.188528876794e-01,4.690386045688e-06,3.113293228231e-07,4.690386045688e+00,3.113293228231e+02
1.189075326852e-01,4.676516276907e-06,3.115852500390e-07,4.676516276907e+00,3.115852500390e+02
1.189621776910e-01,4.662658724817e-06,3.118404196751e-07,4.662658724817e+00,3.118404196751e+02
1.190168226968e-01,4.648813609772e-06,3.120948324049e-07,4.648813609772e+00,3.120948324049e+02
1.190714677027e-01,4.634981150406e-06,3.123484889146e-07,4.634981150406e+00,3.123484889146e+02
1.191261127085e-01,4.621161563632e-06,3.126013899008e-07,4.621161563632e+00,3.126013899008e+02
