time_s,Q_analytical_nC,Isrc_analytical_uA,Iload_analytical_uA,Q_empirical_nC,Isrc_empirical_uA,Iload_empirical_uA
5.088538816415e-01,-1.508097316918e+01,-1.133647631534e+01,-2.183274415489e+00,7.804190647662e+01,-7.431980183841e+00,-1.613139666601e+00
5.089926473578e-01,-1.665508873051e+01,-1.135076849752e+01,-2.194596479993e+00,7.701116947705e+01,-7.423705339250e+00,-1.620326559891e+00
5.091314130741e-01,-1.823116821122e+01,-1.136478068115e+01,-2.205922042483e+00,7.598159489874e+01,-7.415225868474e+00,-1.627494216227e+00
5.092701787904e-01,-1.980917259394e+01,-1.137851051383e+01,-2.217250751110e+00,7.495321121885e+01,-7.406540586885e+00,-1.634642405739e+00
5.094089445067e-01,-2.138906253478e+01,-1.139195564160e+01,-2.228582251547e+00,7.392604707918e+01,-7.397648305905e+00,-1.641770897373e+00
5.095477102230e-01,-2.297079836308e+01,-1.140511370907e+01,-2.239916186997e+00,7.290013128676e+01,-7.388547833011e+00,-1.648879458891e+00
5.096864759393e-01,-2.455434008124e+01,-1.141798235960e+01,-2.251252198192e+00,7.187549281437e+01,-7.379239833944e+00,-1.655967858015e+00
5.098252416556e-01,-2.613964736455e+01,-1.143055923539e+01,-2.262589923394e+00,7.085216028427e+01,-7.369795916813e+00,-1.663035907420e+00
5.099640073719e-01,-2.772667956107e+01,-1.144284197764e+01,-2.273928998395e+00,6.983014279573e+01,-7.360377885336e+00,-1.670083564257e+00
5.101027730881e-01,-2.931539569143e+01,-1.145482822672e+01,-2.285269056526e+00,6.880942406540e+01,-7.351084085883e+00,-1.677110946504e+00
5.102415388044e-01,-3.090575444882e+01,-1.146651562224e+01,-2.296609728651e+00,6.778998589834e+01,-7.341922321045e+00,-1.684118237590e+00
5.103803045207e-01,-3.249771419881e+01,-1.147790180327e+01,-2.307950643172e+00,6.677180984572e+01,-7.332894424098e+00,-1.691105626675e+00
5.105190702370e-01,-3.409123297934e+01,-1.148898440843e+01,-2.319291426035e+00,6.575487720383e+01,-7.324002235580e+00,-1.698073304952e+00
5.106578359533e-01,-3.568626850061e+01,-1.149976107606e+01,-2.330631700726e+00,6.473916901304e+01,-7.315247603291e+00,-1.705021465661e+00
5.107966016696e-01,-3.728277814514e+01,-1.151022944435e+01,-2.341971088280e+00,6.372466605679e+01,-7.306632382317e+00,-1.711950304088e+00
5.109353673859e-01,-3.888071896767e+01,-1.152038715153e+01,-2.353309207279e+00,6.271134886062e+01,-7.298158435030e+00,-1.718860017577e+00
5.110741331022e-01,-4.048004769522e+01,-1.153023183594e+01,-2.364645673859e+00,6.169919769110e+01,-7.289827631108e+00,-1.725750805533e+00
5.112128988185e-01,-4.208072072711e+01,-1.153976113627e+01,-2.375980101713e+00,6.068819255487e+01,-7.281641847540e+00,-1.732622869433e+00
5.113516645348e-01,-4.368269413504e+01,-1.154897269167e+01,-2.387312102089e+00,5.967831319759e+01,-7.273602968639e+00,-1.739476412825e+00
5.114904302511e-01,-4.528592366310e+01,-1.155786414187e+01,-2.398641283801e+00,5.866953910294e+01,-7.265712886054e+00,-1.746311641343e+00
5.116291959674e-01,-4.689036472794e+01,-1.156643312741e+01,-2.409967253229e+00,5.766184949159e+01,-7.257973498773e+00,-1.753128762707e+00
5.117679616836e-01,-4.849597241883e+01,-1.157467728973e+01,-2.421289614325e+00,5.665522332017e+01,-7.250386713144e+00,-1.759927986732e+00
5.119067273999e-01,-5.010270149784e+01,-1.158259427135e+01,-2.432607968614e+00,5.564963928030e+01,-7.242954442877e+00,-1.766709525337e+00
5.120454931162e-01,-5.171050639999e+01,-1.159018171607e+01,-2.443921915201e+00,5.464507579751e+01,-7.235678609063e+00,-1.773473592545e+00
5.121842588325e-01,-5.331934123340e+01,-1.159743726903e+01,-2.455231050777e+00,5.364151103022e+01,-7.228561140181e+00,-1.780220404497e+00
5.123230245488e-01,-5.492915977956e+01,-1.160435857698e+01,-2.466534969618e+00,5.263892286876e+01,-7.221603972104e+00,-1.786950179452e+00
5.124617902651e-01,-5.653991549348e+01,-1.161094328838e+01,-2.477833263599e+00,5.163728893429e+01,-7.214809048115e+00,-1.793663137799e+00
5.126005559814e-01,-5.815156150403e+01,-1.161718905359e+01,-2.489125522189e+00,5.063658657782e+01,-7.208178318919e+00,-1.800359502060e+00
5.127393216977e-01,-5.976405061412e+01,-1.162309352500e+01,-2.500411332466e+00,4.963679287912e+01,-7.201713742653e+00,-1.807039496898e+00
5.128780874140e-01,-6.137733530107e+01,-1.162865435724e+01,-2.511690279115e+00,4.863788464576e+01,-7.195417284887e+00,-1.813703349122e+00
5.130168531303e-01,-6.299136771690e+01,-1.163386920732e+01,-2.522961944438e+00,4.763983841202e+01,-7.189290918650e+00,-1.820351287696e+00
5.131556188466e-01,-6.460609968866e+01,-1.163873573483e+01,-2.534225908360e+00,4.664263043785e+01,-7.183336624434e+00,-1.826983543744e+00
5.132943845629e-01,-6.622148271884e+01,-1.164325160206e+01,-2.545481748432e+00,4.564623670791e+01,-7.177556390199e+00,-1.833600350556e+00
5.134331502791e-01,-6.783746798571e+01,-1.164741447420e+01,-2.556729039842e+00,4.465063293043e+01,-7.171952211390e+00,-1.840201943596e+00
5.135719159954e-01,-6.945400634376e+01,-1.165122201955e+01,-2.567967355418e+00,4.365579453626e+01,-7.166526090954e+00,-1.846788560509e+00
5.137106817117e-01,-7.107104832414e+01,-1.165467190963e+01,-2.579196265634e+00,4.266169667776e+01,-7.161280039335e+00,-1.853360441125e+00
5.138494474280e-01,-7.268854413513e+01,-1.165776181938e+01,-2.590415338624e+00,4.166831422781e+01,-7.156216074493e+00,-1.859917827466e+00
5.139882131443e-01,-7.430644366259e+01,-1.166048942736e+01,-2.601624140178e+00,4.067562177874e+01,-7.151336221920e+00,-1.866460963757e+00
5.141269788606e-01,-7.592469647053e+01,-1.166285241589e+01,-2.612822233762e+00,3.968359364126e+01,-7.146642514643e+00,-1.872990096427e+00
5.142657445769e-01,-7.754325180158e+01,-1.166484847126e+01,-2.624009180515e+00,3.869220384349e+01,-7.142136993239e+00,-1.879505474118e+00
5.144045102932e-01,-7.916205857762e+01,-1.166647528392e+01,-2.635184539262e+00,3.770142612982e+01,-7.137821705841e+00,-1.886007347693e+00
5.145432760095e-01,-8.078106540032e+01,-1.166773054860e+01,-2.646347866524e+00,3.671123395994e+01,-7.133698708152e+00,-1.892495970238e+00
5.146820417258e-01,-8.240022055177e+01,-1.166861196457e+01,-2.657498716519e+00,3.572160050773e+01,-7.129770063457e+00,-1.898971597075e+00
5.148208074421e-01,-8.401947199511e+01,-1.166911723578e+01,-2.668636641181e+00,3.473249866024e+01,-7.126037842629e+00,-1.905434485764e+00
5.149595731584e-01,-8.563876737520e+01,-1.166924407106e+01,-2.679761190158e+00,3.374390101662e+01,-7.122504124150e+00,-1.911884896110e+00
5.150983388746e-01,-8.725805401932e+01,-1.166899018431e+01,-2.690871910827e+00,3.275577988708e+01,-7.119170994109e+00,-1.918323090173e+00
5.152371045909e-01,-8.887727893785e+01,-1.166835329467e+01,-2.701968348305e+00,3.176810729182e+01,-7.116040546216e+00,-1.924749332269e+00
5.153758703072e-01,-9.049638882507e+01,-1.166733112673e+01,-2.713050045452e+00,3.078085495997e+01,-7.113114881820e+00,-1.931163888982e+00
5.155146360235e-01,-9.211533005988e+01,-1.166592141072e+01,-2.724116542886e+00,2.979399432854e+01,-7.110396109910e+00,-1.937567029167e+00
5.156534017398e-01,-9.373404870660e+01,-1.166412188270e+01,-2.735167378990e+00,2.880749654135e+01,-7.107886347136e+00,-1.943959023961e+00
5.157921674561e-01,-9.535249051581e+01,-1.166193028475e+01,-2.746202089923e+00,2.782133244798e+01,-7.105587717812e+00,-1.950340146784e+00
5.159309331724e-01,-9.697060092521e+01,-1.165934436515e+01,-2.757220209632e+00,2.683547260268e+01,-7.103502353924e+00,-1.956710673348e+00
5.160696988887e-01,-9.858832506045e+01,-1.165636187863e+01,-2.768221269859e+00,2.584988726334e+01,-7.101632395150e+00,-1.963070881667e+00
5.162084646050e-01,-1.002056077361e+02,-1.165298058649e+01,-2.779204800155e+00,2.486454639037e+01,-7.099927218921e+00,-1.969421019447e+00
5.163472303213e-01,-1.018223934565e+02,-1.164919825688e+01,-2.790170327889e+00,2.387943429103e+01,-7.098013223449e+00,-1.975761071920e+00
5.164859960376e-01,-1.034386264168e+02,-1.164501266492e+01,-2.801117378261e+00,2.289462461197e+01,-7.095444609087e+00,-1.982090517953e+00
5.166247617539e-01,-1.050542505038e+02,-1.164042159297e+01,-2.812045474310e+00,2.191022538386e+01,-7.092094198017e+00,-1.988408482960e+00
5.167635274701e-01,-1.066692092973e+02,-1.163542283080e+01,-2.822954136930e+00,2.092634554918e+01,-7.087955630619e+00,-1.994714010912e+00
5.169022931864e-01,-1.082834460708e+02,-1.163001417580e+01,-2.833842884881e+00,1.994309490360e+01,-7.083022748385e+00,-2.001006139224e+00
5.170410589027e-01,-1.098969037925e+02,-1.162419343317e+01,-2.844711234797e+00,1.896058409880e+01,-7.077289371804e+00,-2.007283898877e+00
5.171798246190e-01,-1.115095251269e+02,-1.161795841616e+01,-2.855558701206e+00,1.797892464544e+01,-7.070749300334e+00,-2.013546314398e+00
5.173185903353e-01,-1.131212524354e+02,-1.161130694623e+01,-2.866384796534e+00,1.699822891604e+01,-7.063396312369e+00,-2.019792403845e+00
5.174573560516e-01,-1.147320277779e+02,-1.160423685332e+01,-2.877189031125e+00,1.601861014796e+01,-7.055224165208e+00,-2.026021178783e+00
5.175961217679e-01,-1.163417929134e+02,-1.159674597601e+01,-2.887970913250e+00,1.504018244628e+01,-7.046226595032e+00,-2.032231644273e+00
5.177348874842e-01,-1.179504893019e+02,-1.158883216174e+01,-2.898729949124e+00,1.406306078674e+01,-7.036397316877e+00,-2.038422798850e+00
5.178736532005e-01,-1.195580581052e+02,-1.158049326704e+01,-2.909465642913e+00,1.308736101870e+01,-7.025730024588e+00,-2.044593634505e+00
5.180124189168e-01,-1.211644401883e+02,-1.157172715773e+01,-2.920177496758e+00,1.211319986807e+01,-7.014218390815e+00,-2.050743136667e+00
5.181511846331e-01,-1.227695761208e+02,-1.156253170915e+01,-2.930865010778e+00,1.114069494024e+01,-7.001856066966e+00,-2.056870284187e+00
5.182899503494e-01,-1.243734061778e+02,-1.155290480636e+01,-2.941527683093e+00,1.016996472306e+01,-6.988636683182e+00,-2.062974049316e+00
5.184287160656e-01,-1.259758703422e+02,-1.154284434434e+01,-2.952165009835e+00,9.201128589756e+00,-6.974553848315e+00,-2.069053397692e+00
5.185674817819e-01,-1.275769083048e+02,-1.153234822825e+01,-2.962776485163e+00,8.234306801911e+00,-6.959601149886e+00,-2.075107288316e+00
5.187062474982e-01,-1.291764594670e+02,-1.152141437364e+01,-2.973361601277e+00,7.269620512421e+00,-6.943772154063e+00,-2.081134673538e+00
5.188450132145e-01,-1.307744629413e+02,-1.151004070664e+01,-2.983919848438e+00,6.307191768461e+00,-6.927060405642e+00,-2.087134499038e+00
5.189837789308e-01,-1.323708575534e+02,-1.149822516421e+01,-2.994450714978e+00,5.347143514451e+00,-6.909459428003e+00,-2.093105703806e+00
5.191225446471e-01,-1.339655818433e+02,-1.148596569434e+01,-3.004953687319e+00,4.389599595031e+00,-6.890962723081e+00,-2.099047220127e+00
5.192613103634e-01,-1.355585740672e+02,-1.147326025633e+01,-3.015428249988e+00,3.434684758036e+00,-6.871563771348e+00,-2.104957973559e+00
5.194000760797e-01,-1.371497721986e+02,-1.146010682093e+01,-3.025873885634e+00,2.482524657481e+00,-6.851256031782e+00,-2.110836882918e+00
5.195388417960e-01,-1.387391139307e+02,-1.144650337063e+01,-3.036290075047e+00,1.533245856541e+00,-6.830032941830e+00,-2.116682860257e+00
5.196776075123e-01,-1.403265366772e+02,-1.143244789986e+01,-3.046676297168e+00,5.869758305440e-01,-6.807887917381e+00,-2.122494810852e+00
5.198163732286e-01,-1.419119775743e+02,-1.141793841523e+01,-3.057032029115e+00,-3.561570300365e-01,-6.784814352740e+00,-2.128271633177e+00
5.199551389449e-01,-1.434953734827e+02,-1.140297293576e+01,-3.067356746193e+00,-1.296023416584e+00,-6.760805620601e+00,-2.134012218892e+00
5.200939046611e-01,-1.450766609889e+02,-1.138754949310e+01,-3.077649921917e+00,-2.232493099340e+00,-6.735855072020e+00,-2.139715452823e+00
5.202326703774e-01,-1.466557764071e+02,-1.137166613177e+01,-3.087911028027e+00,-3.165434924395e+00,-6.709956036373e+00,-2.145380212940e+00
5.203714360937e-01,-1.482326557813e+02,-1.135532090938e+01,-3.098139534507e+00,-4.094716810685e+00,-6.683101821338e+00,-2.151005370344e+00
5.205102018100e-01,-1.498072348866e+02,-1.133851189689e+01,-3.108334909603e+00,-5.020205746971e+00,-6.655285712865e+00,-2.156589789245e+00
5.206489675263e-01,-1.513794492314e+02,-1.132123717882e+01,-3.118496619843e+00,-5.941767788828e+00,-6.626500975145e+00,-2.162132326947e+00
5.207877332426e-01,-1.529492340594e+02,-1.130349485350e+01,-3.128624130057e+00,-6.859268055618e+00,-6.596740850582e+00,-2.167631833824e+00
5.209264989589e-01,-1.545165243513e+02,-1.128528303329e+01,-3.138716903391e+00,-7.772570727471e+00,-6.565998559763e+00,-2.173087153309e+00
5.210652646752e-01,-1.560812548267e+02,-1.126659984483e+01,-3.148774401333e+00,-8.681539042249e+00,-6.534267301427e+00,-2.178497121868e+00
5.212040303915e-01,-1.576433599466e+02,-1.124744342929e+01,-3.158796083730e+00,-9.586035292518e+00,-6.501540252442e+00,-2.183860568988e+00
5.213427961078e-01,-1.592027739146e+02,-1.122781194260e+01,-3.168781408807e+00,-1.048592082251e+01,-6.467810567773e+00,-2.189176317156e+00
5.214815618241e-01,-1.607594306798e+02,-1.120770355565e+01,-3.178729833190e+00,-1.138105602507e+01,-6.433071380450e+00,-2.194443181838e+00
5.216203275404e-01,-1.623132639383e+02,-1.118711645463e+01,-3.188640811924e+00,-1.227130033863e+01,-6.397315801542e+00,-2.199659971466e+00
5.217590932566e-01,-1.638642071359e+02,-1.116604884116e+01,-3.198513798497e+00,-1.315651224416e+01,-6.360536920126e+00,-2.204825487414e+00
5.218978589729e-01,-1.654121934695e+02,-1.114449893261e+01,-3.208348244857e+00,-1.403654926208e+01,-6.322727803264e+00,-2.209938523983e+00
5.220366246892e-01,-1.669571558901e+02,-1.112246496232e+01,-3.218143601437e+00,-1.491126794923e+01,-6.283881495968e+00,-2.214997868383e+00
5.221753904055e-01,-1.684990271044e+02,-1.109994517983e+01,-3.227899317178e+00,-1.578052389584e+01,-6.243990653161e+00,-2.220002300484e+00
5.223141561218e-01,-1.700377395774e+02,-1.107693785118e+01,-3.237614839546e+00,-1.664417162024e+01,-6.202873637221e+00,-2.224950484874e+00
5.224529218381e-01,-1.715732255348e+02,-1.105344125906e+01,-3.247289614556e+00,-1.750201630251e+01,-6.159894785959e+00,-2.229840582706e+00
5.225916875544e-01,-1.731054169650e+02,-1.102945370316e+01,-3.256923086800e+00,-1.835373604475e+01,-6.114515108294e+00,-2.234670031480e+00
5.227304532707e-01,-1.746342456217e+02,-1.100497350038e+01,-3.266514699461e+00,-1.919898644007e+01,-6.066644447344e+00,-2.239435883051e+00
5.228692189870e-01,-1.761596430261e+02,-1.097999898503e+01,-3.276063894344e+00,-2.003742056920e+01,-6.016264669135e+00,-2.244135125998e+00
5.230079847033e-01,-1.776815404698e+02,-1.095452850919e+01,-3.285570111895e+00,-2.086868899249e+01,-5.963357581483e+00,-2.248764730169e+00
5.231467504196e-01,-1.791998690166e+02,-1.092856044284e+01,-3.295032791224e+00,-2.169243974179e+01,-5.907904933908e+00,-2.253321646640e+00
5.232855161359e-01,-1.807145595056e+02,-1.090209317420e+01,-3.304451370134e+00,-2.250831831236e+01,-5.849888417563e+00,-2.257802807659e+00
5.234242818521e-01,-1.822255425534e+02,-1.087512510994e+01,-3.313825285141e+00,-2.331596765477e+01,-5.789289665157e+00,-2.262205126602e+00
5.235630475684e-01,-1.837327485568e+02,-1.084765467546e+01,-3.323153971498e+00,-2.411502816677e+01,-5.726090250872e+00,-2.266525497921e+00
5.237018132847e-01,-1.852361076956e+02,-1.081968031511e+01,-3.332436863223e+00,-2.490513768520e+01,-5.660271690301e+00,-2.270760797096e+00
5.238405790010e-01,-1.867355499348e+02,-1.079120049248e+01,-3.341673393124e+00,-2.568593147780e+01,-5.591815440364e+00,-2.274907880588e+00
5.239793447173e-01,-1.882310050276e+02,-1.076221369064e+01,-3.350862992820e+00,-2.645704223510e+01,-5.520702899230e+00,-2.278963585785e+00
5.241181104336e-01,-1.897224025181e+02,-1.073271841240e+01,-3.360005092773e+00,-2.721810006229e+01,-5.446915406246e+00,-2.282924730958e+00
5.242568761499e-01,-1.912096717441e+02,-1.070271318055e+01,-3.369099122308e+00,-2.796873247096e+01,-5.370434241859e+00,-2.286788115211e+00
5.243956418662e-01,-1.926927418396e+02,-1.067219653814e+01,-3.378144509644e+00,-2.870856437102e+01,-5.291240627539e+00,-2.290550518427e+00
5.245344075825e-01,-1.941715417381e+02,-1.064116704875e+01,-3.387140681918e+00,-2.943721806246e+01,-5.209315725706e+00,-2.294208701227e+00
5.246731732988e-01,-1.956460001750e+02,-1.060962329671e+01,-3.396087065212e+00,-3.015431322716e+01,-5.124640639657e+00,-2.297759404912e+00
5.248119390151e-01,-1.971160456908e+02,-1.057756388739e+01,-3.404983084581e+00,-3.085946692066e+01,-5.037196413476e+00,-2.301199351422e+00
5.249507047314e-01,-1.985816066339e+02,-1.054498744745e+01,-3.413828164081e+00,-3.155229356399e+01,-4.946964031974e+00,-2.304525243279e+00
5.250894704476e-01,-2.000426111637e+02,-1.051189262510e+01,-3.422621726794e+00,-3.223240493539e+01,-4.853924420612e+00,-2.307733763545e+00
5.252282361639e-01,-2.014989872534e+02,-1.047827809036e+01,-3.431363194859e+00,-3.289941016210e+01,-4.758058445412e+00,-2.310821575766e+00
5.253670018802e-01,-2.029506626931e+02,-1.044414253534e+01,-3.440051989498e+00,-3.355291571206e+01,-4.659346912888e+00,-2.313785323929e+00
5.255057675965e-01,-2.043975650933e+02,-1.040948467447e+01,-3.448687531047e+00,-3.419252538573e+01,-4.557770569984e+00,-2.316621632405e+00
5.256445333128e-01,-2.058396218873e+02,-1.037430324481e+01,-3.457269238982e+00,-3.481784030774e+01,-4.453310103973e+00,-2.319327105908e+00
5.257832990291e-01,-2.072767603349e+02,-1.033859700627e+01,-3.465796531951e+00,-3.542845891863e+01,-4.345946142399e+00,-2.321898329438e+00
5.259220647454e-01,-2.087089075253e+02,-1.030236474188e+01,-3.474268827801e+00,-3.602397696657e+01,-4.235659252999e+00,-2.324331868238e+00
5.260608304617e-01,-2.101359903807e+02,-1.026560525808e+01,-3.482685543610e+00,-3.660398749905e+01,-4.122429943619e+00,-2.326624267739e+00
5.261995961780e-01,-2.115579356589e+02,-1.022831738497e+01,-3.491046095714e+00,-3.716808085454e+01,-4.006238662145e+00,-2.328772053514e+00
5.263383618943e-01,-2.129746699575e+02,-1.019049997657e+01,-3.499349899742e+00,-3.771584465422e+01,-3.887065796426e+00,-2.330771731226e+00
5.264771276106e-01,-2.143861197162e+02,-1.015215191111e+01,-3.507596370642e+00,-3.824686379357e+01,-3.764891674199e+00,-2.332619786579e+00
5.266158933269e-01,-2.157922112211e+02,-1.011327209124e+01,-3.515784922712e+00,-3.876072043408e+01,-3.639696563010e+00,-2.334312685272e+00
5.267546590431e-01,-2.171928706078e+02,-1.007385944438e+01,-3.523914969637e+00,-3.925699399487e+01,-3.511460670140e+00,-2.335846872942e+00
5.268934247594e-01,-2.185880238644e+02,-1.003391292292e+01,-3.531985924514e+00,-3.973526114433e+01,-3.380164142527e+00,-2.337218775120e+00
5.270321904757e-01,-2.199775968357e+02,-9.993431504508e+00,-3.539997199885e+00,-4.019509579172e+01,-3.245787066699e+00,-2.338424797181e+00
5.271709561920e-01,-2.213615152263e+02,-9.952414192327e+00,-3.547948207774e+00,-4.063606907881e+01,-3.108309468686e+00,-2.339461324291e+00
5.273097219083e-01,-2.227397046041e+02,-9.910860015357e+00,-3.555838359711e+00,-4.105774937147e+01,-2.967711313950e+00,-2.340324721359e+00
5.274484876246e-01,-2.241120904045e+02,-9.868768028636e+00,-3.563667066773e+00,-4.145970225126e+01,-2.823972507308e+00,-2.341011332987e+00
5.275872533409e-01,-2.254785979330e+02,-9.826137313540e+00,-3.571433739612e+00,-4.184149050700e+01,-2.677072892859e+00,-2.341517483421e+00
5.277260190572e-01,-2.268391523698e+02,-9.782966978048e+00,-3.579137788489e+00,-4.220267412635e+01,-2.526992253905e+00,-2.341839476500e+00
5.278647847735e-01,-2.281936787733e+02,-9.739256157004e+00,-3.586778623308e+00,-4.254281028735e+01,-2.373710312878e+00,-2.341973595605e+00
5.280035504898e-01,-2.295421020834e+02,-9.695004012397e+00,-3.594355653650e+00,-4.286145335002e+01,-2.217381273899e+00,-2.341916211478e+00
